Klinik_Name,Title,Department,Date,Review,Rating
Kreiskrankenhaus Winsen,Top Krankenhaus,Hals-Nasen-Ohren,04.10.2017,"['Ich war nach einer Nasen-OP 6 Tage auf der Station 9. Ich habe mich noch nie, in einem Krankenhaus,so wohl gefühlt. ', '', 'Die Pfeger und Schwestern haben sich immer sehr große Mphe gegeben und waren immer sofort zur Stelle.', '', 'Von der Freundlichkeit und Hilfbereitschaft sollte sich manch Dienstleister in anderen Branchen eine Scheibe abschneiden.', '', 'Auch Wünsche wurden immer versucht unzusetzen.', 'Sei es ein neues Zimmer wegen Schnarcher oder noch am späten Abend die Änderung am Frühstück. TOP.']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden', '', '', '']"
Kreiskrankenhaus Winsen,Sehr zufrieden,Entbindung,15.09.2017,"['Ich habe mir vor der Geburt 2 Krankenhäuser angesehen, habe  mich dann für das Winsener Krankenhaus entschieden.', 'Es war definitiv die richtige Entscheidung und ich würde dort immer wieder gerne Entbinden.', 'Eine super ruhige Atmosphäre und sehr nettes qualifiziertes Personal (Hebammen, Schwestern und alle Ärzte). Sie sind alle sehr bemüht und nehmen ein einige Ängste.', 'Das Zimmer hat alles was es braucht, jeden Tag wurde das Zimmer morgens geputzt und Aufgefüllt. Es fehlt an nichts.', 'Selbst das Essen war sehr abwechslungsreich und lecker.']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden', '', '', '']"
Kreiskrankenhaus Winsen,38 Stunden im Winsener Krankenhaus ohne eine Arzt,Entbindung,21.08.2017,"['Bevor Sie diese Bewertung lesen, lesen Sie die anderen schlechte Bewertungen. Dann wird Ihnen meine Bewertung glaubhaft erscheinen.', 'Ich war beim Chefarzt im Krankenhaus Winsen um mich für die Geburt unseren Sohnes anzumelden. ', 'Ich frage mich im Nachhinein, jetzt wo unser Sohn die Strapazen des Geburt nicht überlebt hat und wo mir die Verweigerung der Chefarztes in den Sinn kommen mit uns über die Geburt-Möglichkeiten und zu sprechen. Ob dieses Krankenhaus und der Chefarzt für mich und mein Baby das Richtige war? Wir waren gekommen um Rat und Hilfe zu bekommen und nicht um seine privaten Urlaubserfahrungen mit uns zu diskutieren. ', 'Ich habe in den 2 Tagen die ich da war weitere geschädigte Babys gesehen wo das Baby mit Gehirnblutung zu Welt kam. Die Mutter sagte mir die Geburt hätte 40 Stunden gedauert, was kein Baby aushält. Das Krankenhaus Winsen verabreicht Wehencocktail (Rizinusöl, Schnaps und Eisenkraut) um Geburt einzuleiten, egal welches Alter die Mutter hat und was für eine geistige- und physische Verfassung sie hat. Sie untersuchten mich gar nicht um die richtige Behandlung festzulegen, nicht ein einziger gynäkologischer ausgebildeter Arzt hat sich auch nur einmal nach mir geschaut. Das kann bei Gesunde, junge Mütter gut gehen, aber sobald die Mutter älter oder risikoschwangere ist, sind Komplikationen vorprogrammiert. Auch in einem Krankenhaus in ein Entwicklungsland wie in Afrika wissen sie besser Bescheid wie man Babys auf die Welt bring als hier in Krankenhaus Winsen. ', 'Die Frau Assistent Ärztin hantiert hier gerne mit metallischen Medizinischen Instrumente und sowohl beim Schneiden als auch bei den Körper-interne Eingriffen sehr versiert ist. Wenn sie das Behandlungsraum betritt, z.B. weil das Wehencocktal nichts gebracht hat, wird sicher operativ eingegriffen, soviel ist sicher. Aufklärung, Aufmunterung, Freundlichkeit, schul-medizinische Behandlung Fehlanzeige! Die Hebammen sind arrogant, unkooperativ und besserwisserisch, sie reichen dir ein Glas mit Kräutern ohne mit den Wimpern zu zücken und ohne Angst auf Verluste. Willkommen in das 15. Jahrhundert!', 'Dies gepaart mit dem Ergebnis, dass das Baby an die Strapazen stirbt, muss ich sagen verleiht das Krankenhaus Winsen mit der absoluten Note schlecht; absolut unzumutbar.']","['', '', 'Gesamtzufriedenheit:', 'unzufrieden', '', 'Qualität der Beratung:', 'unzufrieden', '', 'Mediz. Behandlung:', 'unzufrieden', '', 'Verwaltung und Abläufe:', 'unzufrieden', '', 'Ausstattung und Gestaltung:', 'unzufrieden', '', '', '']"
Kreiskrankenhaus Winsen,Sehr zufrieden!,Chirurgie,29.07.2017,"['Ich bin 2016 als Notfall nachts in der Ambulanz gelandet. Ich wurde gründlich untersucht und die Ursache der Erkrankung wurde erkannt. Bin in der selben Nacht aufgenommen und am nächsten Morgen operiert worden. Vielen Dank! Nach der OP war ich ein paar Tage auf der Intensivstation. Ich bin der Intensivschwester, die für mich zuständig war unendlich dankbar, weil sie professionell, menschlich und zugewandt war. Leider kann ich mich weder an ihren Namen, noch an ihr Gesicht erinnern, weil ich unter starken Schmerzmedikamenten stand, aber sie gab mir das Gefühl von Sicherheit was mir sehr geholfen hat! Anschließend wurde ich auf einer Station gepflegt, bis es mir wieder gut ging. Auch dort habe ich durchweg gute Erfahrungen gemacht. Alle Schwestern waren wirklich sehr freundlich und zugewandt. Es war möglich gegen einen Aufpreis ein Einzelzimmer zu bekommen- sehr gut! Insgesamt eine wirklich positive Erfahrung!']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'zufrieden', '', '', '']"
Kreiskrankenhaus Winsen,Schlechter geht es nicht,Hals-Nasen-Ohren,10.07.2017,['Das aller Letzte. Behandlung wurde auf der Station  9 HNO verweigert erst als die Ärztin erfahren hat das ich Privatpatienten bin hieß es ach so na dann behandelt ich sie natürlich. Behandlung war aber trotzdem sehr widerwillig. In diesem Krankenhaus gibt es anscheinend eine 2 Klassengesellschaft.'],"['', '', 'Gesamtzufriedenheit:', 'unzufrieden', '', 'Qualität der Beratung:', 'unzufrieden', '', 'Mediz. Behandlung:', 'unzufrieden', '', 'Verwaltung und Abläufe:', 'unzufrieden', '', 'Ausstattung und Gestaltung:', 'zufrieden (Habe ich nicht drauf geachtet)', '', '', '']"
Kreiskrankenhaus Winsen,War alles gut,Orthopädie,21.06.2017,"['Ich habe lange überlegt, in welcher Klinik ich die Umstellungsosteotomie durchführen lasse. Nach einigen Überlegungen und positive Meldung von anderen Ärzten über den hiesigen Chefarzt habe ich mich für Winsen entschieden. Ob die OP gut gelaufen ist, kann ich nicht beurteilen, ich hab geschlafen. ', 'Die Zimmer sind schon etwas in die Jahre gekommen und bedürfen einer Renovierung. Die TV-Anlage ist sehr überaltert und die Bildqualität lässt etwas zu wünschen übrig. Ja es ist ein Krankenhaus, aber welche Abwechslung hat ein Patient, vor allem wenn man länger als 1 Woche auf Station liegt. Da bleibt das Essen und TV, neben dem lesen. Das Personal ist sehr nett und wie in allen Krankenhäusern zu knapp besetzt. Da fällt einiges hinten über und muss zeitweise daran erinnern. Da ist aber unsere Politik schuld.', '', 'Ich würde jederzeit wieder in das Krankenhaus gehen.']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden (Zimmer in die Jahre gekommen)', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'zufrieden', '', '', '']"
Kreiskrankenhaus Winsen,Jederzeit wieder,Entbindung,18.04.2017,"['Besser geht es nicht. Wollte zuerst in Lüneburg entbinden, habe mich dann aber Gott sei dank doch für winsen entschieden. Nach 12 Stunden Wehen im Kreißsaal doch einen Kaiserschnitt. Alle Beteiligten waren sowohl vorher als auch hinterher mega freundlich, lieb und gleichzeitig kompetent und man hatte immer das Gefühl super aufgehoben zu sein. Hatten ein Familienzimmer und auch die Schwestern auf der Station waren klasse. Ich würde immer wieder in Winsen entbinden und kann es wirklich jedem nur empfehlen!']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden', '', '', '']"
Kreiskrankenhaus Winsen,empfehlenswertes Krankenhaus,Frauen,17.03.2017,"['super Oberärztin auf der gynä.Abtlg. , ich fühlte mich von erster Minute an wunderbar aufgehoben, nettes Personal -beginnt am Empfang und endet im OP-,das Gesamtbild stimmt einfach, großer Dank an alle, die mich gesund gemacht haben']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden', '', '', '']"
Kreiskrankenhaus Winsen,NIE wieder Notaufnahme Winsen/ Luhe!,Orthopädie,02.03.2017,"['NIE NIE NIE wieder Notaufnahme im Winsener Krankenhaus!', 'Nach vier stündigem warten bin ich mit meinem Sohn (5; hyperaktiv) endlich dran gekommen. Gut das mit der Wartezeit kann passieren,aber ich bin noch nie so herablassend und respektlos von jemand behandelt worden.', 'Die zuständige Schwester hat uns, nachdem mein Sohn nicht richtig still sitzen konnte, so etwas von herblassend behandelt  das mir die Worte fehlten. Sofort als wir im Sprechzimmer waren sprach sie dem sehr jungen aber um Höflichkeit bemühtem Arzt dazwischen und sagte:""der Junge kann doch mit dem Rücken (mein Sohn ist im Kiga mit dem Rücken auf grosse Steine geschubst worden und klagte seitdem immer wieder über Rückenschmerzen) nix haben, wie der rum hampelt"". Gleiches wiederholte dann der Arzt nachdem wir 30sec dort waren...drückte ein bischen am Rücken und als mein Sohn nix sagte schickte man uns wieder nach haus.', 'Wir wurden aufgrund seiner Hyperaktivität nicht ernst genommen und nur belächelt..']","['', '', 'Gesamtzufriedenheit:', 'unzufrieden', '', 'Qualität der Beratung:', 'unzufrieden', '', 'Mediz. Behandlung:', 'unzufrieden', '', 'Verwaltung und Abläufe:', 'unzufrieden', '', 'Ausstattung und Gestaltung:', 'unzufrieden', '', '', '']"
Kreiskrankenhaus Winsen,Ich habe mich SEHR gut aufgehoben gefühlt,SunnyWL,19.02.2017,"['Ich kann sagen das mir sehr Fachmännisch geholfen wurde, im Okt.14 wurde ich mit einem Herzinfarkt ins diese Klinik gebracht, die sehr schnelle Diagnose des Oberarztes hat mir vermutlich das Leben gerettet.  Da ich ein sehr junger Patient bin ... Wäre ein anderer Arzt vielleicht gar nicht zu  dem Ergebnis gekommen.... Vielen dank.', 'Im Feb.17 war dann mein Blinddarm dran. Ganz lieben Dank an die Ärzte und Schwestern der Station 11 für die tolle Pflege.']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden (Alles in allem toll....)', '', 'Qualität der Beratung:', 'sehr zufrieden (Bin Zufällig an den besten Oberarzt (innere Medizin) der Welt geraten....)', '', 'Mediz. Behandlung:', 'sehr zufrieden (Einmal mein Leben gerettet, beim 2. mal schnelle Hilfe)', '', 'Verwaltung und Abläufe:', 'zufrieden (Lange Wartezeiten in der ZNA)', '', 'Ausstattung und Gestaltung:', 'zufrieden (Ist etwas in die Jahre gekommen .... Aber ich war ja auch nicht zur Möbelschau dort.)', '', '', '']"
Kreiskrankenhaus Winsen,Mangelhafte Medizinische Betreuung,RaLe2,17.02.2017,"['Sehr mangelhafte Betreuung auf der Station Inneres.', 'Behandlung erfolgt nur sehr zögerlich. Das Wasser in der Lunge müsste punktiert werden, nach einer Woche Klinikaufenthalt ist nichts passiert. der Tropf für die Infusion von Elektrolyten wurde falsch angelegt, erst auf Hinweis von Angehörigen wurde der tropf neu gelegt.', 'Der verantwortliche Pfleger hielt es nicht für notwendig die Funktion zu überprüfen.', 'Nach einer Woche ""Behandlung"" keine fortschritte sondern nur Erhöhung der Medikamentendosis.', 'Krankenhaus ist aus medizinischen Gründen nicht zu empfehlen.', 'Schwestern und Ärzte sehr nett aber anscheinend nicht in der Lage eine Entscheidung zu treffen.', 'Solche Kliniken gehören abgewickelt!']","['', '', 'Gesamtzufriedenheit:', 'weniger zufrieden', '', 'Qualität der Beratung:', 'zufrieden (Diagnose Ok, Behandlung mangelhaft)', '', 'Mediz. Behandlung:', 'unzufrieden', '', 'Verwaltung und Abläufe:', 'weniger zufrieden (zu wenig Personal)', '', 'Ausstattung und Gestaltung:', 'weniger zufrieden (entspricht nicht dem Standard)', '', '', '']"
Kreiskrankenhaus Winsen,Genau so zufrieden wie bei der ersten Geburt in WL,Entbindung,07.02.2017,"['Habe dort vor 7 Jahren meine Tochter bekommen und war voll zufrieden. ', '', 'Dieses Jahr habe ich dort meinen Sohn bekommen. Eigentlich wollte ich einen Wunsch Kaiserschnitt, aus Angst vor der Geburt (hatte vor 10 Jahren eine Not sectio unter Vollnarkose in Lüneburg). Termin für den Kaiserschnitt stand, der Arzt im Krankenhaus meinte ich solle es mir noch mal überlegen. Hatte 4 Wochen Zeit und dann entschieden mein Baby doch spontan zu bekommen. ', 'Bin dann mit Wehen im Minuten Takt hin ins kh, ab in den kreißsaal. 40 Minuten später war mein Baby da. Der Arzt, der mir zur spontangeburt riet hatte Dienst und hat sich gefreut, dass ich keinen ks mehr wollte. Die Hebammen waren alle lieb, die Ärzte toll. Das Frühstück war auch der Wahnsinn (nach 8 Wochen diätetische Ernährung fühlte ich mich wie im Schlaraffenland). ', '', 'Kinderplanung ist abgeschlossen, sonst würde ich immer wieder in WL entbinden!']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'zufrieden', '', '', '']"
Kreiskrankenhaus Winsen,sehr zufrieden,Orthopädie,19.01.2017,"['Hallo ich war auf der Orthopädischen Station und wurde an der HWS operiert und war sehr zufrieden.', 'die Ärzte,Schwestern und Pfleger alle sehr nett und kompetent.Habe mich zu jeder Zeit dort gut aufgehoben gefühlt.Vielen Dank für alles.', 'Heike Böttcher']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'zufrieden', '', '', '']"
Kreiskrankenhaus Winsen,Für meine Tochter,Verstoß melden,12.01.2017,"['Meine Tochter Mareike Koch war wegen einer schweren Lungenentzündung in KH . Für meine Tochter wurde alles gemacht , auch das Leben gerettet . Niemals war ich so Dankbar ,wie jetzt . Alle waren sehr lieb ,ob Alle Ärzte , und Krankenpflegepersonal . Ich kann immer nur Danke an Alle sagen . Wir sind einfach nur sehr Glücklich , und wissen es zu schätzen ,was alle geleistet haben . <3 Danke für Alles ! <3 ', 'LG Monika Plitzko']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden', '', '', '']"
Kreiskrankenhaus Winsen,Kompetente und freundliche Versorgung,Orthopädie,20.12.2016,"['Ich hatte nach dem Heben eines Möbelstücks starke Rückenschmerzen im LWS-Bereich. Nachdem ich freundlich empfangen wurde, musste ich im Wartebereich Platz nehmen. Nach einer gewissen Wartezeit wurde ich (weiterhin) freundlich behandelt und versorgt. ', 'Kleiner Tipp an ungeduldige Menschen:', 'Im Krankenhaus wird nach Dringlichkeit behandelt. Diese wird von Fachleuten festgelegt. Dem Urteil sollte man vertrauen.']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden', '', '', '']"
Kreiskrankenhaus Winsen,Sehr lange Wartezeit mit schmerzen,Maxi1985,06.12.2016,['Wir wurden um 10.40 Uhr mit einen schweren Pferdetritt am Bein eingeliefert ( keine offene Wunde). Wir warteten über 2. Stunden in der Unfall Aufnahme mit starken Schmerzen!!! Es wurde in der Zeit nicht einmal geröntgt! Wer weiß was man für Verletzungen in drin habe. man sollte einfach mal warten wurde uns gesagt. Ich finde dies unter aller Sau. Das Krankenhaus ist nicht zu empfehlen.'],"['', '', 'Gesamtzufriedenheit:', 'unzufrieden', '', 'Qualität der Beratung:', 'unzufrieden', '', 'Mediz. Behandlung:', 'unzufrieden (Keine Medizin bekommen)', '', 'Verwaltung und Abläufe:', 'unzufrieden (Lange Wartezeit ohne Behandlung)', '', 'Ausstattung und Gestaltung:', 'zufrieden', '', '', '']"
Psychiatrische Klinik Lüneburg,Organisierte Täter,Psychiatrie,10.11.2020,"['Wurde in diese Klinik deportiert, nachdem ich wütend einer Diddl-Maus (Stoffpuppe) den Kopf verdrehte. Die Wut war in mir, weil man mich scheinselbständig als Dozent bei der Tochterfirma eines GEZ-Senders arbeiten ließ (bzw. mich mittels Sanktionsandrohung seitens Staat dazu erpresste). Mittlerweile wurde gerichtlich die Scheinselbständigkeit festgestellt.', '', 'In der Klinik wollte mir eine Pflegerin nach zweimaliger Aufforderung mein eigenes Handy (ohne Kamera etc.) nicht zurückgeben. So riss ich es mir aus deren Hand. Sie behauptete von mir geschlagen worden zu sein - bin kein Schlägertyp und erst recht kein Frauenschläger. Man fixierte mich für mehrere Stunden an ein Bett und nur durch Glück (Besuch von Freunden und Eltern) ließ man mich vorab frei.', '', 'Im Jahr 2018 stellte das Bundesverfassungsgericht fest, daß die Maßnahme im letzt genannten Absatz illegal ist (bzw. muß mittels Richter angeordnet werden). So schaltete ich einen Rechtsanwalt ein, welcher Schadensersatz forderte und deswegen 2019 von der ""Klinik"" diverse Unterlagen anforderte. Die oberflächlich gleichen Unterlagen/Datenblätter wurden dem Anwalt nochmals 2020 zugeschickt. Per Zufall stellte der Anwalt dabei fest, daß sich diverse ""Details"" (Namen, Unterschriften etc.) bei den Unterlagen (angeblich im Jahr 2016 erstellt) geändert haben - d.h. die ""Klinik"" hat nicht nur im Sinne des Bundesverfassungsgerichts illegal gehandelt, sondern betreibt auch aktiv Urkundenfälschung um begangene Straftaten zu ihren Gunsten zu entkräftigen und Opfer ihrer illegalen Handlungen als Täter zu brandmarken.', '', 'Ich bin höchtswahrscheinlich kein Einzelfall und die bei mir angewandten Methoden sprechen für sich selbst - Q.E.D. ...']","['', '', 'Gesamtzufriedenheit:', 'unzufrieden (Gefängnisse sind/müssen humaner handeln)', '', 'Qualität der Beratung:', 'unzufrieden (Verhöhnung auf höchstem Niveau)', '', 'Mediz. Behandlung:', 'unzufrieden (Angewandte Folter als ""Behandlung"")', '', 'Verwaltung und Abläufe:', 'unzufrieden (Aktenfälschung)', '', 'Ausstattung und Gestaltung:', 'unzufrieden (Alt, Grau und Verachtend)', '', '', '']"
